word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
trocar,1.0,10.0,2697.0,176856.0,3.70782,0.56543,6.55751,0.1525,11.0,179553.0,0.61263,Haddad_Fernando
trocou,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
trump,1.0,13.0,2697.0,176856.0,3.70782,0.73506,5.04424,0.19825,14.0,179553.0,0.77971,Haddad_Fernando
trás,1.0,16.0,2697.0,176856.0,3.70782,0.90469,4.09844,0.244,17.0,179553.0,0.9468,Haddad_Fernando
trânsito,3.0,22.0,2697.0,176856.0,11.12347,1.24395,8.94206,0.11183,25.0,179553.0,1.39235,Haddad_Fernando
tse,1.0,15.0,2697.0,176856.0,3.70782,0.84815,4.37167,0.22875,16.0,179553.0,0.8911,Haddad_Fernando
tucanos,1.0,10.0,2697.0,176856.0,3.70782,0.56543,6.55751,0.1525,11.0,179553.0,0.61263,Haddad_Fernando
tudo,2.0,225.0,2697.0,176856.0,7.41565,12.72221,0.58289,1.71559,227.0,179553.0,12.64251,Haddad_Fernando
turismo,1.0,17.0,2697.0,176856.0,3.70782,0.96123,3.85736,0.25924,18.0,179553.0,1.00249,Haddad_Fernando
turno,1.0,23.0,2697.0,176856.0,3.70782,1.30049,2.85109,0.35074,24.0,179553.0,1.33665,Haddad_Fernando
técnicas,1.0,27.0,2697.0,176856.0,3.70782,1.52667,2.42871,0.41174,28.0,179553.0,1.55943,Haddad_Fernando
título,1.0,27.0,2697.0,176856.0,3.70782,1.52667,2.42871,0.41174,28.0,179553.0,1.55943,Haddad_Fernando
tô,1.0,26.0,2697.0,176856.0,3.70782,1.47012,2.52212,0.39649,27.0,179553.0,1.50373,Haddad_Fernando
túnel,1.0,10.0,2697.0,176856.0,3.70782,0.56543,6.55751,0.1525,11.0,179553.0,0.61263,Haddad_Fernando
ufmg,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
ufrj,2.0,1.0,2697.0,176856.0,7.41565,0.05654,131.15017,0.00762,3.0,179553.0,0.16708,Haddad_Fernando
unb,2.0,7.0,2697.0,176856.0,7.41565,0.3958,18.73574,0.05337,9.0,179553.0,0.50124,Haddad_Fernando
unicamp,1.0,7.0,2697.0,176856.0,3.70782,0.3958,9.36787,0.10675,8.0,179553.0,0.44555,Haddad_Fernando
unida,1.0,9.0,2697.0,176856.0,3.70782,0.50889,7.28612,0.13725,10.0,179553.0,0.55694,Haddad_Fernando
unidade,1.0,44.0,2697.0,176856.0,3.70782,2.4879,1.49034,0.67099,45.0,179553.0,2.50622,Haddad_Fernando
unidos,1.0,30.0,2697.0,176856.0,3.70782,1.6963,2.18584,0.45749,31.0,179553.0,1.72651,Haddad_Fernando
universidade,7.0,152.0,2697.0,176856.0,25.95476,8.59456,3.01991,0.33114,159.0,179553.0,8.85532,Haddad_Fernando
universidades,4.0,70.0,2697.0,176856.0,14.83129,3.95802,3.74715,0.26687,74.0,179553.0,4.12135,Haddad_Fernando
urbana,1.0,9.0,2697.0,176856.0,3.70782,0.50889,7.28612,0.13725,10.0,179553.0,0.55694,Haddad_Fernando
urbanista,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
usa,1.0,28.0,2697.0,176856.0,3.70782,1.58321,2.34197,0.42699,29.0,179553.0,1.61512,Haddad_Fernando
usadas,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
usando,2.0,8.0,2697.0,176856.0,7.41565,0.45235,16.39377,0.061,10.0,179553.0,0.55694,Haddad_Fernando
uso,3.0,39.0,2697.0,176856.0,11.12347,2.20518,5.04424,0.19825,42.0,179553.0,2.33914,Haddad_Fernando
usuários,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
vaga,1.0,11.0,2697.0,176856.0,3.70782,0.62197,5.96137,0.16775,12.0,179553.0,0.66833,Haddad_Fernando
vagas,1.0,37.0,2697.0,176856.0,3.70782,2.0921,1.7723,0.56424,38.0,179553.0,2.11637,Haddad_Fernando
vai,7.0,494.0,2697.0,176856.0,25.95476,27.93233,0.9292,1.07619,501.0,179553.0,27.90262,Haddad_Fernando
vale,7.0,83.0,2697.0,176856.0,25.95476,4.69308,5.53043,0.18082,90.0,179553.0,5.01245,Haddad_Fernando
valeska,1.0,2.0,2697.0,176856.0,3.70782,0.11309,32.78754,0.0305,3.0,179553.0,0.16708,Haddad_Fernando
valeu,2.0,25.0,2697.0,176856.0,7.41565,1.41358,5.24601,0.19062,27.0,179553.0,1.50373,Haddad_Fernando
valores,1.0,50.0,2697.0,176856.0,3.70782,2.82716,1.3115,0.76248,51.0,179553.0,2.84039,Haddad_Fernando
vazio,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
veem,1.0,2.0,2697.0,176856.0,3.70782,0.11309,32.78754,0.0305,3.0,179553.0,0.16708,Haddad_Fernando
veja,1.0,196.0,2697.0,176856.0,3.70782,11.08246,0.33457,2.98894,197.0,179553.0,10.97169,Haddad_Fernando
vejo,1.0,26.0,2697.0,176856.0,3.70782,1.47012,2.52212,0.39649,27.0,179553.0,1.50373,Haddad_Fernando
velho,1.0,14.0,2697.0,176856.0,3.70782,0.7916,4.68393,0.2135,15.0,179553.0,0.83541,Haddad_Fernando
vendido,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
ver,3.0,158.0,2697.0,176856.0,11.12347,8.93382,1.2451,0.80315,161.0,179553.0,8.96671,Haddad_Fernando
verdade,2.0,141.0,2697.0,176856.0,7.41565,7.97259,0.93014,1.0751,143.0,179553.0,7.96422,Haddad_Fernando
verdadeira,1.0,23.0,2697.0,176856.0,3.70782,1.30049,2.85109,0.35074,24.0,179553.0,1.33665,Haddad_Fernando
vez,4.0,272.0,2697.0,176856.0,14.83129,15.37974,0.96434,1.03698,276.0,179553.0,15.37151,Haddad_Fernando
via,39.0,497.0,2697.0,176856.0,144.60512,28.10196,5.14573,0.19434,536.0,179553.0,29.85191,Haddad_Fernando
