word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
reforma,1.0,337.0,420.0,179133.0,23.80952,18.81284,1.2656,0.79014,338.0,179553.0,18.82453,collor
região,1.0,115.0,420.0,179133.0,23.80952,6.41981,3.70876,0.26963,116.0,179553.0,6.46049,collor
reitor,1.0,16.0,420.0,179133.0,23.80952,0.89319,26.6567,0.03751,17.0,179553.0,0.9468,collor
relatório,1.0,11.0,420.0,179133.0,23.80952,0.61407,38.77338,0.02579,12.0,179553.0,0.66833,collor
relações,5.0,19.0,420.0,179133.0,119.04762,1.06066,112.23872,0.00891,24.0,179553.0,1.33665,collor
relembrou,1.0,1.0,420.0,179133.0,23.80952,0.05582,426.50714,0.00234,2.0,179553.0,0.11139,collor
república,4.0,187.0,420.0,179133.0,95.2381,10.43917,9.12315,0.10961,191.0,179553.0,10.63753,collor
retomada,1.0,42.0,420.0,179133.0,23.80952,2.34463,10.15493,0.09847,43.0,179553.0,2.39484,collor
reviver,1.0,3.0,420.0,179133.0,23.80952,0.16747,142.16905,0.00703,4.0,179553.0,0.22278,collor
rio,2.0,323.0,420.0,179133.0,47.61905,18.0313,2.64091,0.37866,325.0,179553.0,18.10051,collor
rocha,1.0,10.0,420.0,179133.0,23.80952,0.55824,42.65071,0.02345,11.0,179553.0,0.61263,collor
rubens,1.0,1.0,420.0,179133.0,23.80952,0.05582,426.50714,0.00234,2.0,179553.0,0.11139,collor
saiba,3.0,46.0,420.0,179133.0,71.42857,2.56792,27.81568,0.03595,49.0,179553.0,2.729,collor
santana,1.0,13.0,420.0,179133.0,23.80952,0.72572,32.80824,0.03048,14.0,179553.0,0.77971,collor
saudita,1.0,2.0,420.0,179133.0,23.80952,0.11165,213.25357,0.00469,3.0,179553.0,0.16708,collor
seguir,1.0,63.0,420.0,179133.0,23.80952,3.51694,6.76995,0.14771,64.0,179553.0,3.56441,collor
segunda-feira,2.0,37.0,420.0,179133.0,47.61905,2.0655,23.05444,0.04338,39.0,179553.0,2.17206,collor
semana,1.0,167.0,420.0,179133.0,23.80952,9.32268,2.55393,0.39155,168.0,179553.0,9.35657,collor
sempre,1.0,318.0,420.0,179133.0,23.80952,17.75217,1.34122,0.74559,319.0,179553.0,17.76634,collor
senado,5.0,134.0,420.0,179133.0,119.04762,7.48048,15.91445,0.06284,139.0,179553.0,7.74145,collor
senador,5.0,382.0,420.0,179133.0,119.04762,21.32494,5.58255,0.17913,387.0,179553.0,21.55352,collor
senadores,1.0,62.0,420.0,179133.0,23.80952,3.46112,6.87915,0.14537,63.0,179553.0,3.50871,collor
sendo,2.0,168.0,420.0,179133.0,47.61905,9.37851,5.07747,0.19695,170.0,179553.0,9.46796,collor
sessão,3.0,33.0,420.0,179133.0,71.42857,1.84221,38.77338,0.02579,36.0,179553.0,2.00498,collor
sistema,1.0,139.0,420.0,179133.0,23.80952,7.7596,3.0684,0.3259,140.0,179553.0,7.79714,collor
situado,2.0,1.0,420.0,179133.0,47.61905,0.05582,853.01429,0.00117,3.0,179553.0,0.16708,collor
sob,1.0,43.0,420.0,179133.0,23.80952,2.40045,9.91877,0.10082,44.0,179553.0,2.45053,collor
sobre,4.0,760.0,420.0,179133.0,95.2381,42.42658,2.24477,0.44548,764.0,179553.0,42.55011,collor
social,1.0,156.0,420.0,179133.0,23.80952,8.70861,2.73402,0.36576,157.0,179553.0,8.74394,collor
sociedade,2.0,194.0,420.0,179133.0,47.61905,10.82994,4.39698,0.22743,196.0,179553.0,10.916,collor
solidariedade,1.0,85.0,420.0,179133.0,23.80952,4.74508,5.01773,0.19929,86.0,179553.0,4.78967,collor
status,1.0,4.0,420.0,179133.0,23.80952,0.2233,106.62679,0.00938,5.0,179553.0,0.27847,collor
sustentável,1.0,49.0,420.0,179133.0,23.80952,2.7354,8.70423,0.11489,50.0,179553.0,2.78469,collor
tema,1.0,54.0,420.0,179133.0,23.80952,3.01452,7.89828,0.12661,55.0,179553.0,3.06316,collor
temática,1.0,1.0,420.0,179133.0,23.80952,0.05582,426.50714,0.00234,2.0,179553.0,0.11139,collor
terra,2.0,36.0,420.0,179133.0,47.61905,2.00968,23.69484,0.0422,38.0,179553.0,2.11637,collor
tido,1.0,9.0,420.0,179133.0,23.80952,0.50242,47.38968,0.0211,10.0,179553.0,0.55694,collor
tiros,1.0,25.0,420.0,179133.0,23.80952,1.39561,17.06029,0.05862,26.0,179553.0,1.44804,collor
trabalho,2.0,411.0,420.0,179133.0,47.61905,22.94385,2.07546,0.48182,413.0,179553.0,23.00156,collor
trabalhos,1.0,9.0,420.0,179133.0,23.80952,0.50242,47.38968,0.0211,10.0,179553.0,0.55694,collor
tratam,1.0,3.0,420.0,179133.0,23.80952,0.16747,142.16905,0.00703,4.0,179553.0,0.22278,collor
tratei,1.0,2.0,420.0,179133.0,23.80952,0.11165,213.25357,0.00469,3.0,179553.0,0.16708,collor
tribuna,1.0,12.0,420.0,179133.0,23.80952,0.66989,35.54226,0.02814,13.0,179553.0,0.72402,collor
tributários,1.0,1.0,420.0,179133.0,23.80952,0.05582,426.50714,0.00234,2.0,179553.0,0.11139,collor
trump,1.0,13.0,420.0,179133.0,23.80952,0.72572,32.80824,0.03048,14.0,179553.0,0.77971,collor
tv,1.0,83.0,420.0,179133.0,23.80952,4.63343,5.13864,0.1946,84.0,179553.0,4.67828,collor
universidade,1.0,158.0,420.0,179133.0,23.80952,8.82026,2.69941,0.37045,159.0,179553.0,8.85532,collor
veja,2.0,195.0,420.0,179133.0,47.61905,10.88577,4.37443,0.2286,197.0,179553.0,10.97169,collor
vem,1.0,100.0,420.0,179133.0,23.80952,5.58244,4.26507,0.23446,101.0,179553.0,5.62508,collor
vereadora,1.0,15.0,420.0,179133.0,23.80952,0.83737,28.43381,0.03517,16.0,179553.0,0.8911,collor
vez,1.0,275.0,420.0,179133.0,23.80952,15.35172,1.55094,0.64477,276.0,179553.0,15.37151,collor
vice-presidente,1.0,3.0,420.0,179133.0,23.80952,0.16747,142.16905,0.00703,4.0,179553.0,0.22278,collor
vista,1.0,28.0,420.0,179133.0,23.80952,1.56308,15.2324,0.06565,29.0,179553.0,1.61512,collor
vivo,1.0,328.0,420.0,179133.0,23.80952,18.31042,1.30033,0.76904,329.0,179553.0,18.32328,collor
votação,1.0,50.0,420.0,179133.0,23.80952,2.79122,8.53014,0.11723,51.0,179553.0,2.84039,collor
votos,1.0,42.0,420.0,179133.0,23.80952,2.34463,10.15493,0.09847,43.0,179553.0,2.39484,collor
wanderley,1.0,2.0,420.0,179133.0,23.80952,0.11165,213.25357,0.00469,3.0,179553.0,0.16708,collor
áfrica,1.0,19.0,420.0,179133.0,23.80952,1.06066,22.44774,0.04455,20.0,179553.0,1.11388,collor
água,1.0,60.0,420.0,179133.0,23.80952,3.34947,7.10845,0.14068,61.0,179553.0,3.39733,collor
