word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
fiscais,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
fiscal,1.0,44.0,4047.0,175506.0,2.47097,2.50704,0.98561,1.0146,45.0,179553.0,2.50622,silva_marina
fizemos,1.0,116.0,4047.0,175506.0,2.47097,6.60946,0.37385,2.67485,117.0,179553.0,6.51618,silva_marina
fizer,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
fizeram,1.0,81.0,4047.0,175506.0,2.47097,4.61523,0.53539,1.86778,82.0,179553.0,4.5669,silva_marina
flamengo,1.0,4.0,4047.0,175506.0,2.47097,0.22791,10.84173,0.09224,5.0,179553.0,0.27847,silva_marina
floresta,2.0,3.0,4047.0,175506.0,4.94193,0.17093,28.91129,0.03459,5.0,179553.0,0.27847,silva_marina
florestal,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
fogo,1.0,14.0,4047.0,175506.0,2.47097,0.79769,3.09764,0.32283,15.0,179553.0,0.83541,silva_marina
fome,1.0,42.0,4047.0,175506.0,2.47097,2.39308,1.03255,0.96848,43.0,179553.0,2.39484,silva_marina
forma,11.0,140.0,4047.0,175506.0,27.18063,7.97694,3.4074,0.29348,151.0,179553.0,8.40977,silva_marina
formas,3.0,9.0,4047.0,175506.0,7.4129,0.5128,14.45565,0.06918,12.0,179553.0,0.66833,silva_marina
foro,15.0,269.0,4047.0,175506.0,37.06449,15.32711,2.41823,0.41353,284.0,179553.0,15.81706,silva_marina
fortalece,2.0,6.0,4047.0,175506.0,4.94193,0.34187,14.45565,0.06918,8.0,179553.0,0.44555,silva_marina
fortalecer,1.0,19.0,4047.0,175506.0,2.47097,1.08258,2.28247,0.43812,20.0,179553.0,1.11388,silva_marina
forte,2.0,110.0,4047.0,175506.0,4.94193,6.26759,0.78849,1.26825,112.0,179553.0,6.23771,silva_marina
fortes,1.0,13.0,4047.0,175506.0,2.47097,0.74072,3.33592,0.29977,14.0,179553.0,0.77971,silva_marina
força,3.0,87.0,4047.0,175506.0,7.4129,4.9571,1.49541,0.66871,90.0,179553.0,5.01245,silva_marina
fracasso,1.0,7.0,4047.0,175506.0,2.47097,0.39885,6.19528,0.16141,8.0,179553.0,0.44555,silva_marina
fraco,1.0,3.0,4047.0,175506.0,2.47097,0.17093,14.45565,0.06918,4.0,179553.0,0.22278,silva_marina
francisco,2.0,38.0,4047.0,175506.0,4.94193,2.16517,2.28247,0.43812,40.0,179553.0,2.22775,silva_marina
franco,1.0,44.0,4047.0,175506.0,2.47097,2.50704,0.98561,1.0146,45.0,179553.0,2.50622,silva_marina
francês,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
fraqueza,3.0,1.0,4047.0,175506.0,7.4129,0.05698,130.10082,0.00769,4.0,179553.0,0.22278,silva_marina
fraudes,1.0,14.0,4047.0,175506.0,2.47097,0.79769,3.09764,0.32283,15.0,179553.0,0.83541,silva_marina
frente,1.0,163.0,4047.0,175506.0,2.47097,9.28743,0.26605,3.75862,164.0,179553.0,9.13379,silva_marina
fugir,1.0,8.0,4047.0,175506.0,2.47097,0.45582,5.42087,0.18447,9.0,179553.0,0.50124,silva_marina
funciona,2.0,13.0,4047.0,175506.0,4.94193,0.74072,6.67184,0.14988,15.0,179553.0,0.83541,silva_marina
funcionamento,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
fundamentais,2.0,16.0,4047.0,175506.0,4.94193,0.91165,5.42087,0.18447,18.0,179553.0,1.00249,silva_marina
fundamental,2.0,76.0,4047.0,175506.0,4.94193,4.33034,1.14124,0.87624,78.0,179553.0,4.34412,silva_marina
fundação,8.0,14.0,4047.0,175506.0,19.76773,0.79769,24.78111,0.04035,22.0,179553.0,1.22526,silva_marina
fundo,2.0,73.0,4047.0,175506.0,4.94193,4.1594,1.18814,0.84165,75.0,179553.0,4.17704,silva_marina
função,3.0,23.0,4047.0,175506.0,7.4129,1.3105,5.65656,0.17679,26.0,179553.0,1.44804,silva_marina
fácil,1.0,34.0,4047.0,175506.0,2.47097,1.93726,1.2755,0.78401,35.0,179553.0,1.94929,silva_marina
fé,1.0,32.0,4047.0,175506.0,2.47097,1.8233,1.35522,0.73789,33.0,179553.0,1.8379,silva_marina
fórum,3.0,90.0,4047.0,175506.0,7.4129,5.12803,1.44556,0.69177,93.0,179553.0,5.17953,silva_marina
ganha,5.0,27.0,4047.0,175506.0,12.35483,1.53841,8.03091,0.12452,32.0,179553.0,1.7822,silva_marina
ganhar,4.0,83.0,4047.0,175506.0,9.88386,4.72918,2.08997,0.47848,87.0,179553.0,4.84537,silva_marina
ganhou,1.0,22.0,4047.0,175506.0,2.47097,1.25352,1.97122,0.5073,23.0,179553.0,1.28096,silva_marina
garante,1.0,18.0,4047.0,175506.0,2.47097,1.02561,2.40927,0.41506,19.0,179553.0,1.05818,silva_marina
garantir,1.0,86.0,4047.0,175506.0,2.47097,4.90012,0.50427,1.98308,87.0,179553.0,4.84537,silva_marina
gases,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
generosa,1.0,2.0,4047.0,175506.0,2.47097,0.11396,21.68347,0.04612,3.0,179553.0,0.16708,silva_marina
generoso,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
