word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
possível,1.0,128.0,1758.0,177795.0,5.68828,7.1993,0.79012,1.26564,129.0,179553.0,7.18451,cirogomes
pouco,1.0,139.0,1758.0,177795.0,5.68828,7.81799,0.72759,1.3744,140.0,179553.0,7.79714,cirogomes
povo,6.0,651.0,1758.0,177795.0,34.12969,36.6152,0.93212,1.07283,657.0,179553.0,36.59087,cirogomes
povos,1.0,14.0,1758.0,177795.0,5.68828,0.78742,7.22392,0.13843,15.0,179553.0,0.83541,cirogomes
pra,1.0,598.0,1758.0,177795.0,5.68828,33.63424,0.16912,5.9129,599.0,179553.0,33.36062,cirogomes
praia,1.0,10.0,1758.0,177795.0,5.68828,0.56245,10.11348,0.09888,11.0,179553.0,0.61263,cirogomes
prazer,2.0,21.0,1758.0,177795.0,11.37656,1.18114,9.63189,0.10382,23.0,179553.0,1.28096,cirogomes
precisamos,1.0,272.0,1758.0,177795.0,5.68828,15.29852,0.37182,2.68948,273.0,179553.0,15.20442,cirogomes
preciso,1.0,166.0,1758.0,177795.0,5.68828,9.3366,0.60925,1.64137,167.0,179553.0,9.30087,cirogomes
prefeita,1.0,6.0,1758.0,177795.0,5.68828,0.33747,16.8558,0.05933,7.0,179553.0,0.38986,cirogomes
prefeito,1.0,63.0,1758.0,177795.0,5.68828,3.54341,1.60531,0.62293,64.0,179553.0,3.56441,cirogomes
prepara,1.0,3.0,1758.0,177795.0,5.68828,0.16873,33.7116,0.02966,4.0,179553.0,0.22278,cirogomes
presidente,6.0,541.0,1758.0,177795.0,34.12969,30.4283,1.12164,0.89155,547.0,179553.0,30.46454,cirogomes
preto,2.0,21.0,1758.0,177795.0,11.37656,1.18114,9.63189,0.10382,23.0,179553.0,1.28096,cirogomes
previdência,2.0,183.0,1758.0,177795.0,11.37656,10.29275,1.1053,0.90473,185.0,179553.0,10.30336,cirogomes
primeira,1.0,117.0,1758.0,177795.0,5.68828,6.58061,0.8644,1.15687,118.0,179553.0,6.57188,cirogomes
primeiro,1.0,125.0,1758.0,177795.0,5.68828,7.03057,0.80908,1.23597,126.0,179553.0,7.01743,cirogomes
principais,1.0,54.0,1758.0,177795.0,5.68828,3.03721,1.87287,0.53394,55.0,179553.0,3.06316,cirogomes
principalmente,1.0,28.0,1758.0,177795.0,5.68828,1.57485,3.61196,0.27686,29.0,179553.0,1.61512,cirogomes
prioridade,1.0,61.0,1758.0,177795.0,5.68828,3.43092,1.65795,0.60316,62.0,179553.0,3.45302,cirogomes
privilégio,2.0,39.0,1758.0,177795.0,11.37656,2.19354,5.1864,0.19281,41.0,179553.0,2.28345,cirogomes
pro,1.0,56.0,1758.0,177795.0,5.68828,3.14969,1.80598,0.55372,57.0,179553.0,3.17455,cirogomes
problemas,1.0,80.0,1758.0,177795.0,5.68828,4.49956,1.26419,0.79102,81.0,179553.0,4.5112,cirogomes
procedimento,1.0,3.0,1758.0,177795.0,5.68828,0.16873,33.7116,0.02966,4.0,179553.0,0.22278,cirogomes
procurar,1.0,5.0,1758.0,177795.0,5.68828,0.28122,20.22696,0.04944,6.0,179553.0,0.33416,cirogomes
produz,1.0,10.0,1758.0,177795.0,5.68828,0.56245,10.11348,0.09888,11.0,179553.0,0.61263,cirogomes
professor,1.0,37.0,1758.0,177795.0,5.68828,2.08105,2.73337,0.36585,38.0,179553.0,2.11637,cirogomes
professores,6.0,65.0,1758.0,177795.0,34.12969,3.6559,9.33552,0.10712,71.0,179553.0,3.95426,cirogomes
profissionais,1.0,33.0,1758.0,177795.0,5.68828,1.85607,3.06469,0.3263,34.0,179553.0,1.89359,cirogomes
profundas,1.0,5.0,1758.0,177795.0,5.68828,0.28122,20.22696,0.04944,6.0,179553.0,0.33416,cirogomes
programa,4.0,282.0,1758.0,177795.0,22.75313,15.86096,1.43454,0.69709,286.0,179553.0,15.92844,cirogomes
projeto,1.0,287.0,1758.0,177795.0,5.68828,16.14219,0.35239,2.8378,288.0,179553.0,16.03983,cirogomes
projetos,1.0,90.0,1758.0,177795.0,5.68828,5.06201,1.12372,0.8899,91.0,179553.0,5.06814,cirogomes
pronto,1.0,17.0,1758.0,177795.0,5.68828,0.95616,5.94911,0.16809,18.0,179553.0,1.00249,cirogomes
propagar,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
proposta,1.0,75.0,1758.0,177795.0,5.68828,4.21834,1.34846,0.74158,76.0,179553.0,4.23273,cirogomes
protege,1.0,10.0,1758.0,177795.0,5.68828,0.56245,10.11348,0.09888,11.0,179553.0,0.61263,cirogomes
prática,1.0,32.0,1758.0,177795.0,5.68828,1.79983,3.16046,0.31641,33.0,179553.0,1.8379,cirogomes
próprio,2.0,35.0,1758.0,177795.0,11.37656,1.96856,5.77913,0.17304,37.0,179553.0,2.06067,cirogomes
