word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
bom,26.0,303.0,16680.0,162873.0,15.58753,18.60345,0.83788,1.19348,329.0,179553.0,18.32328,joaoamoedonovo
bons,12.0,37.0,16680.0,162873.0,7.19424,2.27171,3.16689,0.31577,49.0,179553.0,2.729,joaoamoedonovo
boulos,1.0,13.0,16680.0,162873.0,0.59952,0.79817,0.75112,1.33134,14.0,179553.0,0.77971,joaoamoedonovo
branco,2.0,24.0,16680.0,162873.0,1.19904,1.47354,0.81371,1.22893,26.0,179553.0,1.44804,joaoamoedonovo
brancos,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
brasil,232.0,1655.0,16680.0,162873.0,139.08873,101.61291,1.36881,0.73056,1887.0,179553.0,105.09432,joaoamoedonovo
brasileira,6.0,227.0,16680.0,162873.0,3.59712,13.93724,0.25809,3.87455,233.0,179553.0,12.97667,joaoamoedonovo
brasileiro,42.0,275.0,16680.0,162873.0,25.17986,16.88432,1.49132,0.67055,317.0,179553.0,17.65495,joaoamoedonovo
brasileiros,41.0,280.0,16680.0,162873.0,24.58034,17.19131,1.42981,0.69939,321.0,179553.0,17.87773,joaoamoedonovo
brasília,13.0,88.0,16680.0,162873.0,7.79376,5.40298,1.44249,0.69324,101.0,179553.0,5.62508,joaoamoedonovo
breve,12.0,36.0,16680.0,162873.0,7.19424,2.21031,3.25486,0.30723,48.0,179553.0,2.67331,joaoamoedonovo
bueno,1.0,4.0,16680.0,162873.0,0.59952,0.24559,2.44114,0.40964,5.0,179553.0,0.27847,joaoamoedonovo
burocracia,31.0,14.0,16680.0,162873.0,18.58513,0.85957,21.62154,0.04625,45.0,179553.0,2.50622,joaoamoedonovo
busca,5.0,39.0,16680.0,162873.0,2.9976,2.3945,1.25187,0.79881,44.0,179553.0,2.45053,joaoamoedonovo
buscam,4.0,8.0,16680.0,162873.0,2.39808,0.49118,4.88228,0.20482,12.0,179553.0,0.66833,joaoamoedonovo
