word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
abusiva,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
abusos,2.0,9.0,10695.0,168858.0,1.87003,0.53299,3.50856,0.28502,11.0,179553.0,0.61263,jaqueswagner
acaba,2.0,119.0,10695.0,168858.0,1.87003,7.04734,0.26535,3.76857,121.0,179553.0,6.73896,jaqueswagner
acabado,1.0,12.0,10695.0,168858.0,0.93502,0.71066,1.31571,0.76005,13.0,179553.0,0.72402,jaqueswagner
acabando,1.0,12.0,10695.0,168858.0,0.93502,0.71066,1.31571,0.76005,13.0,179553.0,0.72402,jaqueswagner
acabar,3.0,138.0,10695.0,168858.0,2.80505,8.17255,0.34323,2.91351,141.0,179553.0,7.85283,jaqueswagner
acabaram,1.0,14.0,10695.0,168858.0,0.93502,0.8291,1.12775,0.88672,15.0,179553.0,0.83541,jaqueswagner
acabo,1.0,16.0,10695.0,168858.0,0.93502,0.94754,0.98678,1.0134,17.0,179553.0,0.9468,jaqueswagner
acabou,2.0,26.0,10695.0,168858.0,1.87003,1.53976,1.2145,0.82338,28.0,179553.0,1.55943,jaqueswagner
acaso,1.0,8.0,10695.0,168858.0,0.93502,0.47377,1.97356,0.5067,9.0,179553.0,0.50124,jaqueswagner
aceitam,2.0,7.0,10695.0,168858.0,1.87003,0.41455,4.511,0.22168,9.0,179553.0,0.50124,jaqueswagner
aceitar,3.0,21.0,10695.0,168858.0,2.80505,1.24365,2.2555,0.44336,24.0,179553.0,1.33665,jaqueswagner
aceitaram,1.0,5.0,10695.0,168858.0,0.93502,0.29611,3.1577,0.31669,6.0,179553.0,0.33416,jaqueswagner
aceitaremos,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
aceitas,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
aceito,1.0,13.0,10695.0,168858.0,0.93502,0.76988,1.2145,0.82338,14.0,179553.0,0.77971,jaqueswagner
aceitou,1.0,10.0,10695.0,168858.0,0.93502,0.59221,1.57885,0.63337,11.0,179553.0,0.61263,jaqueswagner
acelera,2.0,2.0,10695.0,168858.0,1.87003,0.11844,15.7885,0.06334,4.0,179553.0,0.22278,jaqueswagner
acelerado,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
acertamos,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
acerto,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
acesse,4.0,17.0,10695.0,168858.0,3.74007,1.00676,3.71494,0.26918,21.0,179553.0,1.16957,jaqueswagner
acessibilidade,4.0,7.0,10695.0,168858.0,3.74007,0.41455,9.022,0.11084,11.0,179553.0,0.61263,jaqueswagner
acesso,6.0,72.0,10695.0,168858.0,5.6101,4.26394,1.31571,0.76005,78.0,179553.0,4.34412,jaqueswagner
acha,1.0,54.0,10695.0,168858.0,0.93502,3.19795,0.29238,3.42021,55.0,179553.0,3.06316,jaqueswagner
acham,1.0,40.0,10695.0,168858.0,0.93502,2.36885,0.39471,2.53349,41.0,179553.0,2.28345,jaqueswagner
achar,2.0,14.0,10695.0,168858.0,1.87003,0.8291,2.2555,0.44336,16.0,179553.0,0.8911,jaqueswagner
achavam,2.0,5.0,10695.0,168858.0,1.87003,0.29611,6.3154,0.15834,7.0,179553.0,0.38986,jaqueswagner
acho,1.0,73.0,10695.0,168858.0,0.93502,4.32316,0.21628,4.62362,74.0,179553.0,4.12135,jaqueswagner
acima,4.0,58.0,10695.0,168858.0,3.74007,3.43484,1.08886,0.91839,62.0,179553.0,3.45302,jaqueswagner
acionar,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
acompanhado,2.0,9.0,10695.0,168858.0,1.87003,0.53299,3.50856,0.28502,11.0,179553.0,0.61263,jaqueswagner
acompanhar,2.0,20.0,10695.0,168858.0,1.87003,1.18443,1.57885,0.63337,22.0,179553.0,1.22526,jaqueswagner
acompanho,2.0,2.0,10695.0,168858.0,1.87003,0.11844,15.7885,0.06334,4.0,179553.0,0.22278,jaqueswagner
acontece,2.0,30.0,10695.0,168858.0,1.87003,1.77664,1.05257,0.95006,32.0,179553.0,1.7822,jaqueswagner
acontecendo,2.0,28.0,10695.0,168858.0,1.87003,1.6582,1.12775,0.88672,30.0,179553.0,1.67082,jaqueswagner
acontecer,4.0,18.0,10695.0,168858.0,3.74007,1.06598,3.50856,0.28502,22.0,179553.0,1.22526,jaqueswagner
acontecerá,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
aconteceu,1.0,32.0,10695.0,168858.0,0.93502,1.89508,0.49339,2.02679,33.0,179553.0,1.8379,jaqueswagner
acontecido,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
acontecimento,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
aconteça,2.0,2.0,10695.0,168858.0,1.87003,0.11844,15.7885,0.06334,4.0,179553.0,0.22278,jaqueswagner
acorda,1.0,3.0,10695.0,168858.0,0.93502,0.17766,5.26283,0.19001,4.0,179553.0,0.22278,jaqueswagner
acordo,3.0,59.0,10695.0,168858.0,2.80505,3.49406,0.80281,1.24563,62.0,179553.0,3.45302,jaqueswagner
acostumado,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
acredita,3.0,23.0,10695.0,168858.0,2.80505,1.36209,2.05937,0.48559,26.0,179553.0,1.44804,jaqueswagner
acreditam,2.0,15.0,10695.0,168858.0,1.87003,0.88832,2.10513,0.47503,17.0,179553.0,0.9468,jaqueswagner
acreditar,2.0,24.0,10695.0,168858.0,1.87003,1.42131,1.31571,0.76005,26.0,179553.0,1.44804,jaqueswagner
acreditei,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
acredito,1.0,70.0,10695.0,168858.0,0.93502,4.1455,0.22555,4.43361,71.0,179553.0,3.95426,jaqueswagner
acusando,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
acusar,3.0,7.0,10695.0,168858.0,2.80505,0.41455,6.7665,0.14779,10.0,179553.0,0.55694,jaqueswagner
acusação,2.0,10.0,10695.0,168858.0,1.87003,0.59221,3.1577,0.31669,12.0,179553.0,0.66833,jaqueswagner
acusações,4.0,11.0,10695.0,168858.0,3.74007,0.65143,5.74127,0.17418,15.0,179553.0,0.83541,jaqueswagner
adesão,1.0,8.0,10695.0,168858.0,0.93502,0.47377,1.97356,0.5067,9.0,179553.0,0.50124,jaqueswagner
adianta,3.0,21.0,10695.0,168858.0,2.80505,1.24365,2.2555,0.44336,24.0,179553.0,1.33665,jaqueswagner
adiantar,3.0,2.0,10695.0,168858.0,2.80505,0.11844,23.68275,0.04222,5.0,179553.0,0.27847,jaqueswagner
adiantou,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
administração,3.0,20.0,10695.0,168858.0,2.80505,1.18443,2.36827,0.42225,23.0,179553.0,1.28096,jaqueswagner
admirador,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
admitiu,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
adolfo,2.0,9.0,10695.0,168858.0,1.87003,0.53299,3.50856,0.28502,11.0,179553.0,0.61263,jaqueswagner
adorado,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
adoram,2.0,1.0,10695.0,168858.0,1.87003,0.05922,31.577,0.03167,3.0,179553.0,0.16708,jaqueswagner
adversário,2.0,16.0,10695.0,168858.0,1.87003,0.94754,1.97356,0.5067,18.0,179553.0,1.00249,jaqueswagner
adversários,12.0,15.0,10695.0,168858.0,11.2202,0.88832,12.6308,0.07917,27.0,179553.0,1.50373,jaqueswagner
advogado,1.0,20.0,10695.0,168858.0,0.93502,1.18443,0.78942,1.26674,21.0,179553.0,1.16957,jaqueswagner
aeroporto,7.0,40.0,10695.0,168858.0,6.54511,2.36885,2.76299,0.36193,47.0,179553.0,2.61761,jaqueswagner
afastar,1.0,7.0,10695.0,168858.0,0.93502,0.41455,2.2555,0.44336,8.0,179553.0,0.44555,jaqueswagner
