word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
angústia,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
animado,2.0,6.0,39271.0,140282.0,0.50928,0.42771,1.19072,0.83983,8.0,179553.0,0.44555,alvarodias_
animais,6.0,3.0,39271.0,140282.0,1.52784,0.21385,7.1443,0.13997,9.0,179553.0,0.50124,alvarodias_
animal,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
aniversário,5.0,36.0,39271.0,140282.0,1.2732,2.56626,0.49613,2.01559,41.0,179553.0,2.28345,alvarodias_
anjo,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
ano,97.0,242.0,39271.0,140282.0,24.70016,17.25097,1.43181,0.69842,339.0,179553.0,18.88022,alvarodias_
anos,84.0,482.0,39271.0,140282.0,21.38983,34.35936,0.62253,1.60634,566.0,179553.0,31.52273,alvarodias_
anseios,2.0,4.0,39271.0,140282.0,0.50928,0.28514,1.78608,0.55989,6.0,179553.0,0.33416,alvarodias_
anselmo,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
antagonista,24.0,2.0,39271.0,140282.0,6.11138,0.14257,42.86583,0.02333,26.0,179553.0,1.44804,alvarodias_
antecedência,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
antecipou,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
anterior,3.0,12.0,39271.0,140282.0,0.76392,0.85542,0.89304,1.11977,15.0,179553.0,0.83541,alvarodias_
antes,14.0,78.0,39271.0,140282.0,3.56497,5.56023,0.64116,1.55968,92.0,179553.0,5.12384,alvarodias_
antiga,5.0,3.0,39271.0,140282.0,1.2732,0.21385,5.95359,0.16797,8.0,179553.0,0.44555,alvarodias_
antigo,1.0,8.0,39271.0,140282.0,0.25464,0.57028,0.44652,2.23955,9.0,179553.0,0.50124,alvarodias_
antiético,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
antonio,9.0,4.0,39271.0,140282.0,2.29177,0.28514,8.03734,0.12442,13.0,179553.0,0.72402,alvarodias_
antônio,2.0,8.0,39271.0,140282.0,0.50928,0.57028,0.89304,1.11977,10.0,179553.0,0.55694,alvarodias_
anual,3.0,8.0,39271.0,140282.0,0.76392,0.57028,1.33956,0.74652,11.0,179553.0,0.61263,alvarodias_
anular,4.0,2.0,39271.0,140282.0,1.01856,0.14257,7.1443,0.13997,6.0,179553.0,0.33416,alvarodias_
anuncia,2.0,15.0,39271.0,140282.0,0.50928,1.06927,0.47629,2.09957,17.0,179553.0,0.9468,alvarodias_
anunciada,2.0,1.0,39271.0,140282.0,0.50928,0.07128,7.1443,0.13997,3.0,179553.0,0.16708,alvarodias_
anunciaram,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
anunciei,2.0,3.0,39271.0,140282.0,0.50928,0.21385,2.38143,0.41991,5.0,179553.0,0.27847,alvarodias_
anunciou,2.0,8.0,39271.0,140282.0,0.50928,0.57028,0.89304,1.11977,10.0,179553.0,0.55694,alvarodias_
análise,11.0,11.0,39271.0,140282.0,2.80105,0.78413,3.57215,0.27994,22.0,179553.0,1.22526,alvarodias_
análises,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
anápolis,4.0,2.0,39271.0,140282.0,1.01856,0.14257,7.1443,0.13997,6.0,179553.0,0.33416,alvarodias_
anônimo,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
anúncio,2.0,15.0,39271.0,140282.0,0.50928,1.06927,0.47629,2.09957,17.0,179553.0,0.9468,alvarodias_
apagar,3.0,5.0,39271.0,140282.0,0.76392,0.35642,2.14329,0.46657,8.0,179553.0,0.44555,alvarodias_
apagão,2.0,7.0,39271.0,140282.0,0.50928,0.49899,1.02061,0.9798,9.0,179553.0,0.50124,alvarodias_
aparece,2.0,12.0,39271.0,140282.0,0.50928,0.85542,0.59536,1.67966,14.0,179553.0,0.77971,alvarodias_
aparecer,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
aparecida,3.0,8.0,39271.0,140282.0,0.76392,0.57028,1.33956,0.74652,11.0,179553.0,0.61263,alvarodias_
apartamento,2.0,35.0,39271.0,140282.0,0.50928,2.49497,0.20412,4.89901,37.0,179553.0,2.06067,alvarodias_
apartamentos,2.0,19.0,39271.0,140282.0,0.50928,1.35441,0.37602,2.65946,21.0,179553.0,1.16957,alvarodias_
apelido,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
apenas,62.0,162.0,39271.0,140282.0,15.78773,11.54817,1.36712,0.73146,224.0,179553.0,12.47543,alvarodias_
apesar,12.0,27.0,39271.0,140282.0,3.05569,1.92469,1.58762,0.62987,39.0,179553.0,2.17206,alvarodias_
apetite,3.0,1.0,39271.0,140282.0,0.76392,0.07128,10.71646,0.09331,4.0,179553.0,0.22278,alvarodias_
aplaudido,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
aplausos,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
aplicada,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
aplicado,4.0,4.0,39271.0,140282.0,1.01856,0.28514,3.57215,0.27994,8.0,179553.0,0.44555,alvarodias_
aplicados,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
aplicar,3.0,7.0,39271.0,140282.0,0.76392,0.49899,1.53092,0.6532,10.0,179553.0,0.55694,alvarodias_
aplicativo,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
aplicação,5.0,8.0,39271.0,140282.0,1.2732,0.57028,2.2326,0.44791,13.0,179553.0,0.72402,alvarodias_
apoia,10.0,9.0,39271.0,140282.0,2.54641,0.64156,3.96906,0.25195,19.0,179553.0,1.05818,alvarodias_
apoiadores,7.0,17.0,39271.0,140282.0,1.78249,1.21184,1.47089,0.67986,24.0,179553.0,1.33665,alvarodias_
apoiam,1.0,4.0,39271.0,140282.0,0.25464,0.28514,0.89304,1.11977,5.0,179553.0,0.27847,alvarodias_
apoiando,3.0,5.0,39271.0,140282.0,0.76392,0.35642,2.14329,0.46657,8.0,179553.0,0.44555,alvarodias_
apoiar,4.0,9.0,39271.0,140282.0,1.01856,0.64156,1.58762,0.62987,13.0,179553.0,0.72402,alvarodias_
apoie,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
apoiei,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
